tensor(0.1875),36.10534453392029,False,,,1,daa64438,d503a249285e41908dfe18091bc068bc,2022-06-12_23-07-28,1655046448,36.10534453392029,130220,localhost.localdomain,192.168.249.74,36.10534453392029,0,1
tensor(0.1875),45.920387983322144,False,,,1,daa64438,6a6a299841da4517a153ae2b3f756ccc,2022-06-12_23-17-25,1655047045,45.920387983322144,145151,localhost.localdomain,192.168.249.74,45.920387983322144,0,1
0.4683253765106201,0.3423609435558319,5268.422486782074,True,,,1,daa64438,c09b7aeae9c84be99c30d76d43cc801f,2022-06-13_01-30-11,1655055011,5268.422486782074,200375,localhost.localdomain,192.168.249.74,5268.422486782074,0,1
