validation_loss,validation_0_f1,validation_1_f1,validation_2_f1,validation_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
0.37084412574768066,0.8616979718208313,0.8200297355651855,0.8428025245666504,0.8431642651557922,2647.628291606903,False,,,1,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-06-30_19-05-09,1656587109,2647.628291606903,24021,localhost.localdomain,192.168.249.74,2647.628291606903,0,1
0.4173612892627716,0.7392827272415161,0.5226091742515564,0.6316604614257812,0.6489174365997314,2721.9880363941193,False,,,2,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-06-30_19-50-31,1656589831,5369.616328001022,24021,localhost.localdomain,192.168.249.74,5369.616328001022,0,2
0.3748399019241333,0.8459389209747314,0.7635512948036194,0.8676580190658569,0.8283987641334534,2763.3831374645233,False,,,3,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-06-30_20-36-35,1656592595,8132.999465465546,24021,localhost.localdomain,192.168.249.74,8132.999465465546,0,3
0.3302091360092163,0.8910973072052002,0.8207502365112305,0.8624969124794006,0.8596128821372986,2744.1237454414368,False,,,4,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-06-30_21-22-19,1656595339,10877.123210906982,24021,localhost.localdomain,192.168.249.74,10877.123210906982,0,4
0.3756104111671448,0.7856432795524597,0.6115241646766663,0.7958670258522034,0.7384285926818848,2769.8825821876526,False,,,5,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-06-30_22-08-29,1656598109,13647.005793094635,24021,localhost.localdomain,192.168.249.74,13647.005793094635,0,5
0.3184862732887268,0.8908718228340149,0.8381069302558899,0.9039602875709534,0.8785861730575562,2753.5362656116486,False,,,6,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-06-30_22-54-22,1656600862,16400.542058706284,24021,localhost.localdomain,192.168.249.74,16400.542058706284,0,6
0.32777854800224304,0.870980441570282,0.8204866647720337,0.8968730568885803,0.8638972043991089,2912.8998095989227,False,,,7,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-06-30_23-42-55,1656603775,19313.441868305206,24021,localhost.localdomain,192.168.249.74,19313.441868305206,0,7
0.3365418016910553,0.860675036907196,0.7828313708305359,0.8574009537696838,0.8352842330932617,2905.304766178131,False,,,8,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-07-01_00-31-20,1656606680,22218.746634483337,24021,localhost.localdomain,192.168.249.74,22218.746634483337,0,8
0.3206671178340912,0.8847776651382446,0.8352542519569397,0.889799952507019,0.869558572769165,2904.9448113441467,False,,,9,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-07-01_01-19-45,1656609585,25123.691445827484,24021,localhost.localdomain,192.168.249.74,25123.691445827484,0,9
0.3434244394302368,0.8555339574813843,0.7553051114082336,0.814024806022644,0.8116440773010254,2788.194260597229,False,,,10,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-07-01_02-06-13,1656612373,27911.885706424713,24021,localhost.localdomain,192.168.249.74,27911.885706424713,0,10
0.32211023569107056,0.8923109173774719,0.824154257774353,0.8758664131164551,0.8647387623786926,2438.7309608459473,False,,,11,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-07-01_02-46-52,1656614812,30350.61666727066,24021,localhost.localdomain,192.168.249.74,30350.61666727066,0,11
0.35155612230300903,0.8481413125991821,0.7508190274238586,0.7765588164329529,0.7920587658882141,2441.882239818573,False,,,12,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-07-01_03-27-34,1656617254,32792.49890708923,24021,localhost.localdomain,192.168.249.74,32792.49890708923,0,12
0.34600669145584106,0.8817697763442993,0.7692469954490662,0.7528613805770874,0.8060592412948608,2423.120490550995,False,,,13,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-07-01_04-07-57,1656619677,35215.61939764023,24021,localhost.localdomain,192.168.249.74,35215.61939764023,0,13
0.33738160133361816,0.8653677701950073,0.7872073650360107,0.8203818202018738,0.8239614367485046,2418.0408594608307,False,,,14,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-07-01_04-48-15,1656622095,37633.66025710106,24021,localhost.localdomain,192.168.249.74,37633.66025710106,0,14
0.36624881625175476,0.8047041893005371,0.7197986841201782,0.744425356388092,0.7537296414375305,2422.0249190330505,False,,,15,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-07-01_05-28-37,1656624517,40055.68517613411,24021,localhost.localdomain,192.168.249.74,40055.68517613411,0,15
0.3889206349849701,0.8328627943992615,0.6559327244758606,0.4804856777191162,0.6891592144966125,2425.253041267395,True,,,16,4433921a,177400f05dc741f4a7d32ad54b10325e,2022-07-01_06-09-03,1656626943,42480.938217401505,24021,localhost.localdomain,192.168.249.74,42480.938217401505,0,16
