validation_loss,validation_0_f1,validation_1_f1,validation_2_f1,validation_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
0.3563682734966278,0.8663079142570496,0.7504806518554688,0.7040942311286926,0.7795118689537048,2971.1999776363373,False,,,1,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-27_12-20-58,1656303658,2971.1999776363373,156473,localhost.localdomain,192.168.249.74,2971.1999776363373,0,1
0.4407673478126526,0.7249082922935486,0.5157424211502075,0.2598491311073303,0.5293397307395935,2893.8181624412537,False,,,2,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-27_13-09-12,1656306552,5865.018140077591,156473,localhost.localdomain,192.168.249.74,5865.018140077591,0,2
0.42285361886024475,0.8071393370628357,0.44619423151016235,0.35180094838142395,0.5604773759841919,2907.3306107521057,False,,,3,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-27_13-57-39,1656309459,8772.348750829697,156473,localhost.localdomain,192.168.249.74,8772.348750829697,0,3
0.39008820056915283,0.8646523356437683,0.6676390171051025,0.4906683564186096,0.6922959089279175,2918.104027748108,False,,,4,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-27_14-46-17,1656312377,11690.452778577805,156473,localhost.localdomain,192.168.249.74,11690.452778577805,0,4
0.4020307660102844,0.7714320421218872,0.6525360941886902,0.520876944065094,0.653660774230957,2914.907027244568,False,,,5,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-27_15-34-52,1656315292,14605.359805822372,156473,localhost.localdomain,192.168.249.74,14605.359805822372,0,5
0.3735615313053131,0.8770654201507568,0.710637092590332,0.5543529391288757,0.7303190231323242,2944.7058339118958,False,,,6,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-27_16-23-57,1656318237,17550.06563973427,156473,localhost.localdomain,192.168.249.74,17550.06563973427,0,6
0.3866177797317505,0.8596107959747314,0.6361067295074463,0.5482732057571411,0.7003289461135864,2940.8611335754395,False,,,7,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-27_17-12-58,1656321178,20490.926773309708,156473,localhost.localdomain,192.168.249.74,20490.926773309708,0,7
0.35300418734550476,0.8587901592254639,0.7599953413009644,0.7340659499168396,0.7914466857910156,2921.858736038208,False,,,8,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-27_18-01-39,1656324099,23412.785509347916,156473,localhost.localdomain,192.168.249.74,23412.785509347916,0,8
0.3874465227127075,0.8653995990753174,0.6787413358688354,0.48543375730514526,0.6970392465591431,2889.9481999874115,False,,,9,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-27_18-49-49,1656326989,26302.733709335327,156473,localhost.localdomain,192.168.249.74,26302.733709335327,0,9
0.3796444535255432,0.871478259563446,0.7098518013954163,0.5501229763031006,0.725193202495575,2883.7673637866974,False,,,10,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-27_19-37-53,1656329873,29186.501073122025,156473,localhost.localdomain,192.168.249.74,29186.501073122025,0,10
0.3649977147579193,0.8966778516769409,0.7343734502792358,0.5638229846954346,0.7548006772994995,2933.9645857810974,False,,,11,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-27_20-26-47,1656332807,32120.465658903122,156473,localhost.localdomain,192.168.249.74,32120.465658903122,0,11
0.4223482310771942,0.5268987417221069,0.677887499332428,0.4781704843044281,0.5789151787757874,3012.2758207321167,False,,,12,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-27_21-16-59,1656335819,35132.74147963524,156473,localhost.localdomain,192.168.249.74,35132.74147963524,0,12
0.3779449760913849,0.8749361634254456,0.6870914101600647,0.5070514678955078,0.7154769897460938,3245.72310423851,False,,,13,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-27_22-11-05,1656339065,38378.46458387375,156473,localhost.localdomain,192.168.249.74,38378.46458387375,0,13
0.4433634877204895,0.4606345593929291,0.5924588441848755,0.5216842889785767,0.5452528595924377,3431.20067691803,False,,,14,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-27_23-08-16,1656342496,41809.66526079178,156473,localhost.localdomain,192.168.249.74,41809.66526079178,0,14
0.3876603841781616,0.8767123222351074,0.6782079339027405,0.5290971994400024,0.7123402953147888,3366.4306621551514,False,,,15,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-28_00-04-23,1656345863,45176.09592294693,156473,localhost.localdomain,192.168.249.74,45176.09592294693,0,15
0.3914019763469696,0.8795021176338196,0.6702353358268738,0.36941519379615784,0.6853339672088623,3144.92613530159,True,,,16,8a93c820,47673b31007b4563ab6f1931aa32b50a,2022-06-28_00-56-48,1656349008,48321.02205824852,156473,localhost.localdomain,192.168.249.74,48321.02205824852,0,16
