validation_loss,validation_0_f1,validation_1_f1,validation_2_f1,validation_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
0.436015248298645,0.0,0.487765371799469,0.0,0.3225460946559906,2464.4499604701996,True,,,1,623ab38e,056658d297fe453a874585c104a0fb59,2022-07-03_14-20-02,1656829202,2464.4499604701996,16302,localhost.localdomain,192.168.249.74,2464.4499604701996,0,1
