0.40973490476608276,0.09725942462682724,0.6088781952857971,0.8613101840019226,0.5906969904899597,2958.0763821601868,False,,,1,22622594,16bed45014874ae085139c8c26769bfa,2022-06-24_03-36-44,1656013004,2958.0763821601868,166110,localhost.localdomain,192.168.249.74,2958.0763821601868,0,1
0.4264891445636749,0.6701010465621948,0.6958346962928772,0.7045876979827881,0.6882411241531372,3004.400540113449,False,,,2,22622594,16bed45014874ae085139c8c26769bfa,2022-06-24_04-26-49,1656016009,5962.476922273636,166110,localhost.localdomain,192.168.249.74,5962.476922273636,0,2
0.41120028495788574,0.7789620757102966,0.7956790924072266,0.7358198165893555,0.7720909118652344,2994.1324603557587,False,,,3,22622594,16bed45014874ae085139c8c26769bfa,2022-06-24_05-16-43,1656019003,8956.609382629395,166110,localhost.localdomain,192.168.249.74,8956.609382629395,0,3
0.41691088676452637,0.8082337975502014,0.7688082456588745,0.6577385663986206,0.7550302147865295,2958.497752428055,False,,,4,22622594,16bed45014874ae085139c8c26769bfa,2022-06-24_06-06-01,1656021961,11915.10713505745,166110,localhost.localdomain,192.168.249.74,11915.10713505745,0,4
0.4269425868988037,0.7642511129379272,0.7269365787506104,0.566747784614563,0.7030066847801208,2958.42848944664,False,,,5,22622594,16bed45014874ae085139c8c26769bfa,2022-06-24_06-55-20,1656024920,14873.53562450409,166110,localhost.localdomain,192.168.249.74,14873.53562450409,0,5
0.3868396580219269,0.8457539081573486,0.8475105166435242,0.8079773783683777,0.8355902433395386,2910.2247545719147,False,,,6,22622594,16bed45014874ae085139c8c26769bfa,2022-06-24_07-43-50,1656027830,17783.760379076004,166110,localhost.localdomain,192.168.249.74,17783.760379076004,0,6
0.3967885673046112,0.7774873375892639,0.7918142676353455,0.7226245999336243,0.7668885588645935,2958.713195323944,False,,,7,22622594,16bed45014874ae085139c8c26769bfa,2022-06-24_08-33-09,1656030789,20742.473574399948,166110,localhost.localdomain,192.168.249.74,20742.473574399948,0,7
0.3783271312713623,0.8115808963775635,0.8447345495223999,0.782453715801239,0.8135567307472229,3008.346177339554,False,,,8,22622594,16bed45014874ae085139c8c26769bfa,2022-06-24_09-23-17,1656033797,23750.819751739502,166110,localhost.localdomain,192.168.249.74,23750.819751739502,0,8
0.3761118948459625,0.8179981708526611,0.8107840418815613,0.7602567672729492,0.7999387979507446,3088.703360080719,False,,,9,22622594,16bed45014874ae085139c8c26769bfa,2022-06-24_10-14-46,1656036886,26839.52311182022,166110,localhost.localdomain,192.168.249.74,26839.52311182022,0,9
0.3622594475746155,0.8410627841949463,0.8278946280479431,0.7872946858406067,0.8217427730560303,3353.091629743576,False,,,10,22622594,16bed45014874ae085139c8c26769bfa,2022-06-24_11-10-39,1656040239,30192.614741563797,166110,localhost.localdomain,192.168.249.74,30192.614741563797,0,10
0.34924352169036865,0.8684236407279968,0.8634456396102905,0.8273794054985046,0.8547930717468262,3285.576423883438,False,,,11,22622594,16bed45014874ae085139c8c26769bfa,2022-06-24_12-05-25,1656043525,33478.191165447235,166110,localhost.localdomain,192.168.249.74,33478.191165447235,0,11
0.45376938581466675,0.30423417687416077,0.6136173605918884,0.7649490237236023,0.5877132415771484,3336.6467366218567,False,,,12,22622594,16bed45014874ae085139c8c26769bfa,2022-06-24_13-01-01,1656046861,36814.83790206909,166110,localhost.localdomain,192.168.249.74,36814.83790206909,0,12
0.4390881061553955,0.29736796021461487,0.6690367460250854,0.6923524737358093,0.5951342582702637,3340.206267595291,False,,,13,22622594,16bed45014874ae085139c8c26769bfa,2022-06-24_13-56-41,1656050201,40155.04416966438,166110,localhost.localdomain,192.168.249.74,40155.04416966438,0,13
0.34440532326698303,0.8473330736160278,0.8443135023117065,0.8392966985702515,0.8438528180122375,3317.3537080287933,False,,,14,22622594,16bed45014874ae085139c8c26769bfa,2022-06-24_14-51-59,1656053519,43472.397877693176,166110,localhost.localdomain,192.168.249.74,43472.397877693176,0,14
