validation_loss,validation_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
0.4260992705821991,0.5236783623695374,3003.442524909973,False,,,1,01742af6,eeb03f5ca3484b969a5708f07a51df06,2022-06-17_19-17-46,1655464666,3003.442524909973,176666,localhost.localdomain,192.168.249.74,3003.442524909973,0,1
0.46011021733283997,0.4513044059276581,2955.411565065384,True,,,2,01742af6,eeb03f5ca3484b969a5708f07a51df06,2022-06-17_20-07-02,1655467622,5958.854089975357,176666,localhost.localdomain,192.168.249.74,5958.854089975357,0,2
