validation_loss,validation_0_f1,validation_1_f1,validation_2_f1,validation_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
0.47195303440093994,0.0,0.0,0.5019769668579102,0.3350929617881775,2419.104125022888,False,,,1,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_09-06-25,1657501585,2419.104125022888,11320,localhost.localdomain,192.168.249.74,2419.104125022888,0,1
0.4718821942806244,0.0,0.0,0.5019769668579102,0.3350929617881775,2409.0497357845306,False,,,2,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_09-46-34,1657503994,4828.153860807419,11320,localhost.localdomain,192.168.249.74,4828.153860807419,0,2
0.47179970145225525,0.0,0.0,0.5019769668579102,0.3350929617881775,2410.0322427749634,False,,,3,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_10-26-44,1657506404,7238.186103582382,11320,localhost.localdomain,192.168.249.74,7238.186103582382,0,3
0.47171318531036377,0.0,0.0,0.5019769668579102,0.3350929617881775,2420.0611827373505,False,,,4,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_11-07-04,1657508824,9658.247286319733,11320,localhost.localdomain,192.168.249.74,9658.247286319733,0,4
0.4716850519180298,0.0,0.0,0.5019769668579102,0.3350929617881775,2423.4980273246765,False,,,5,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_11-47-28,1657511248,12081.74531364441,11320,localhost.localdomain,192.168.249.74,12081.74531364441,0,5
0.47154271602630615,0.0,0.006139315199106932,0.5018357038497925,0.335628479719162,2419.3818225860596,False,,,6,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_12-27-47,1657513667,14501.127136230469,11320,localhost.localdomain,192.168.249.74,14501.127136230469,0,6
0.4715600311756134,0.0,0.0037834004033356905,0.501777708530426,0.33532246947288513,2411.538088321686,False,,,7,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_13-07-59,1657516079,16912.665224552155,11320,localhost.localdomain,192.168.249.74,16912.665224552155,0,7
0.47152480483055115,0.0,0.00472478149458766,0.5016633868217468,0.33532246947288513,2417.28595161438,False,,,8,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_13-48-16,1657518496,19329.951176166534,11320,localhost.localdomain,192.168.249.74,19329.951176166534,0,8
0.47130000591278076,0.0,0.006136417388916016,0.5016638040542603,0.33547547459602356,2411.373708963394,False,,,9,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_14-28-27,1657520907,21741.32488512993,11320,localhost.localdomain,192.168.249.74,21741.32488512993,0,9
0.4618111550807953,0.0,0.06385542452335358,0.5198058485984802,0.3439675569534302,2415.1979899406433,False,,,10,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_15-08-43,1657523323,24156.522875070572,11320,localhost.localdomain,192.168.249.74,24156.522875070572,0,10
0.443436861038208,0.0,0.5705758333206177,0.8121059536933899,0.5461708903312683,2418.4731318950653,False,,,11,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_15-49-01,1657525741,26574.996006965637,11320,localhost.localdomain,192.168.249.74,26574.996006965637,0,11
0.45623651146888733,0.0,0.5394909381866455,0.600653886795044,0.4621681571006775,2426.2743537425995,False,,,12,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_16-29-27,1657528167,29001.270360708237,11320,localhost.localdomain,192.168.249.74,29001.270360708237,0,12
0.4459519386291504,0.0,0.5488396883010864,0.6481593251228333,0.4800703823566437,2412.0438780784607,False,,,13,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_17-09-39,1657530579,31413.314238786697,11320,localhost.localdomain,192.168.249.74,31413.314238786697,0,13
0.44855251908302307,0.0,0.555661141872406,0.696755588054657,0.49797260761260986,2415.4583978652954,False,,,14,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_17-49-55,1657532995,33828.77263665199,11320,localhost.localdomain,192.168.249.74,33828.77263665199,0,14
0.4502438008785248,0.0,0.5436956882476807,0.6039572954177856,0.4653048813343048,2410.955996274948,False,,,15,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_18-30-06,1657535406,36239.72863292694,11320,localhost.localdomain,192.168.249.74,36239.72863292694,0,15
0.43185314536094666,0.0,0.5581739544868469,0.6911225318908691,0.49728405475616455,2417.1904542446136,False,,,16,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_19-10-23,1657537823,38656.919087171555,11320,localhost.localdomain,192.168.249.74,38656.919087171555,0,16
0.43068927526474,0.0,0.550000011920929,0.6365452408790588,0.47739270329475403,2417.7405140399933,False,,,17,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_19-50-41,1657540241,41074.65960121155,11320,localhost.localdomain,192.168.249.74,41074.65960121155,0,17
0.4119834899902344,0.0,0.6088069081306458,0.877356231212616,0.5906969904899597,2432.168390274048,False,,,18,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_20-31-13,1657542673,43506.827991485596,11320,localhost.localdomain,192.168.249.74,43506.827991485596,0,18
0.42935657501220703,0.0,0.7460684180259705,0.6289168000221252,0.562007486820221,2438.3151490688324,False,,,19,619e954e,09876252994a4100b4fed3bbd5658fd2,2022-07-11_21-11-51,1657545111,45945.14314055443,11320,localhost.localdomain,192.168.249.74,45945.14314055443,0,19
