validation_loss,validation_0_acc,validation_1_acc,validation_2_acc,validation_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
0.46865493059158325,1.0,0.0,0.0,0.3423609435558319,2765.3392086029053,False,,,1,cd35e98e,8d7e68adb6d34301983dc7c79d9be2c3,2022-06-16_22-04-37,1655388277,2765.3392086029053,44073,localhost.localdomain,192.168.249.74,2765.3392086029053,0,1
0.4675557017326355,1.0,0.0,0.0036529679782688618,0.3435850441455841,2735.0537774562836,False,,,2,cd35e98e,8d7e68adb6d34301983dc7c79d9be2c3,2022-06-16_22-50-12,1655391012,5500.392986059189,44073,localhost.localdomain,192.168.249.74,5500.392986059189,0,2
