validation_loss,validation_0_f1,validation_1_f1,validation_2_f1,validation_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
0.42125204205513,0.6907431483268738,0.6337485909461975,0.0,0.5557340383529663,2962.9755952358246,False,,,1,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-26_12-14-49,1656216889,2962.9755952358246,82089,localhost.localdomain,192.168.249.74,2962.9755952358246,0,1
0.3883719742298126,0.794956624507904,0.6906898021697998,0.846323549747467,0.7838727235794067,2898.5503990650177,False,,,2,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-26_13-03-08,1656219788,5861.525994300842,82089,localhost.localdomain,192.168.249.74,5861.525994300842,0,2
0.377230703830719,0.7673161029815674,0.6334698796272278,0.8881522417068481,0.7724733948707581,2906.8409202098846,False,,,3,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-26_13-51-34,1656222694,8768.366914510727,82089,localhost.localdomain,192.168.249.74,8768.366914510727,0,3
0.3609268367290497,0.8913240432739258,0.8607374429702759,0.9002081751823425,0.8847066164016724,2904.5965900421143,False,,,4,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-26_14-39-59,1656225599,11672.963504552841,82089,localhost.localdomain,192.168.249.74,11672.963504552841,0,4
0.3873685598373413,0.8191280364990234,0.7506234645843506,0.8639456033706665,0.811720609664917,2937.094208717346,False,,,5,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-26_15-28-56,1656228536,14610.057713270187,82089,localhost.localdomain,192.168.249.74,14610.057713270187,0,5
0.35353267192840576,0.9094091057777405,0.8693167567253113,0.9291000366210938,0.9033738970756531,2915.951111793518,False,,,6,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-26_16-17-32,1656231452,17526.008825063705,82089,localhost.localdomain,192.168.249.74,17526.008825063705,0,6
0.36547815799713135,0.8284177184104919,0.7730145454406738,0.9037367105484009,0.8362787961959839,2855.795430421829,False,,,7,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-26_17-05-08,1656234308,20381.804255485535,82089,localhost.localdomain,192.168.249.74,20381.804255485535,0,7
0.39032474160194397,0.7230943441390991,0.5974404811859131,0.829851508140564,0.7245046496391296,2877.2716779708862,False,,,8,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-26_17-53-05,1656237185,23259.07593345642,82089,localhost.localdomain,192.168.249.74,23259.07593345642,0,8
0.35247817635536194,0.8778084516525269,0.8543055057525635,0.9262678623199463,0.8863897323608398,2909.431581258774,False,,,9,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-26_18-41-35,1656240095,26168.507514715195,82089,localhost.localdomain,192.168.249.74,26168.507514715195,0,9
0.3423062264919281,0.8360363841056824,0.8050546050071716,0.8730642199516296,0.8381913900375366,2888.078864097595,False,,,10,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-26_19-29-43,1656242983,29056.58637881279,82089,localhost.localdomain,192.168.249.74,29056.58637881279,0,10
0.3241404592990875,0.8935783505439758,0.8433120846748352,0.8451926708221436,0.8629025816917419,2900.963693380356,False,,,11,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-26_20-18-04,1656245884,31957.550072193146,82089,localhost.localdomain,192.168.249.74,31957.550072193146,0,11
0.3375428318977356,0.8557021021842957,0.8183786273002625,0.8310271501541138,0.8367378115653992,2889.8330850601196,False,,,12,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-26_21-06-13,1656248773,34847.383157253265,82089,localhost.localdomain,192.168.249.74,34847.383157253265,0,12
0.3561694324016571,0.8188466429710388,0.7738752365112305,0.7157925367355347,0.7772932648658752,2875.4601945877075,False,,,13,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-26_21-54-09,1656251649,37722.84335184097,82089,localhost.localdomain,192.168.249.74,37722.84335184097,0,13
0.337246835231781,0.8579875826835632,0.8254040479660034,0.8318536877632141,0.8394920229911804,2864.0283122062683,False,,,14,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-26_22-41-53,1656254513,40586.87166404724,82089,localhost.localdomain,192.168.249.74,40586.87166404724,0,14
0.3478456735610962,0.8356319665908813,0.8044692873954773,0.7389431595802307,0.7996327877044678,2861.6777155399323,False,,,15,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-26_23-29-35,1656257375,43448.54937958717,82089,localhost.localdomain,192.168.249.74,43448.54937958717,0,15
0.34246450662612915,0.8956717252731323,0.7817345857620239,0.7419585585594177,0.8137862682342529,2864.9616556167603,False,,,16,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-27_00-17-20,1656260240,46313.511035203934,82089,localhost.localdomain,192.168.249.74,46313.511035203934,0,16
0.34981420636177063,0.8527593612670898,0.7724665403366089,0.7728481292724609,0.8003978133201599,2897.6041498184204,False,,,17,7e3a1ec8,bdc37ed8fd7443d09f8d9d2fab9c8553,2022-06-27_01-05-37,1656263137,49211.115185022354,82089,localhost.localdomain,192.168.249.74,49211.115185022354,0,17
