0.14285714285714285,14.003048419952393,False,,,1,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_11-35-41,1658979341,14.003048419952393,207194,localhost.localdomain,192.168.249.74,14.003048419952393,0,1
0.6054624741794813,2460.743456840515,False,,,2,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_12-16-42,1658981802,2474.7465052604675,207194,localhost.localdomain,192.168.249.74,2474.7465052604675,0,2
0.5794506923724275,2462.6699295043945,False,,,3,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_12-57-44,1658984264,4937.416434764862,207194,localhost.localdomain,192.168.249.74,4937.416434764862,0,3
0.5638436232881953,2462.269117116928,False,,,4,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_13-38-46,1658986726,7399.68555188179,207194,localhost.localdomain,192.168.249.74,7399.68555188179,0,4
0.5891668579297682,2461.583500146866,False,,,5,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_14-19-48,1658989188,9861.269052028656,207194,localhost.localdomain,192.168.249.74,9861.269052028656,0,5
0.5519088057531941,2448.3159329891205,False,,,6,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_15-00-36,1658991636,12309.584985017776,207194,localhost.localdomain,192.168.249.74,12309.584985017776,0,6
0.5571876673552139,2461.087730884552,False,,,7,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_15-41-37,1658994097,14770.672715902328,207194,localhost.localdomain,192.168.249.74,14770.672715902328,0,7
0.5978119501185831,2482.579434633255,False,,,8,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_16-23-00,1658996580,17253.252150535583,207194,localhost.localdomain,192.168.249.74,17253.252150535583,0,8
0.6003366230586795,2488.913913965225,False,,,9,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_17-04-29,1658999069,19742.16606450081,207194,localhost.localdomain,192.168.249.74,19742.16606450081,0,9
0.5893198684109862,2493.0344846248627,False,,,10,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_17-46-02,1659001562,22235.20054912567,207194,localhost.localdomain,192.168.249.74,22235.20054912567,0,10
0.5320174431948589,2487.5101335048676,False,,,11,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_18-27-29,1659004049,24722.71068263054,207194,localhost.localdomain,192.168.249.74,24722.71068263054,0,11
0.5448703236171678,2476.6765768527985,False,,,12,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_19-08-46,1659006526,27199.387259483337,207194,localhost.localdomain,192.168.249.74,27199.387259483337,0,12
0.6155611659398669,2446.616043806076,False,,,13,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_19-49-33,1659008973,29646.003303289413,207194,localhost.localdomain,192.168.249.74,29646.003303289413,0,13
0.6030143064799939,2415.45339012146,False,,,14,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_20-29-48,1659011388,32061.456693410873,207194,localhost.localdomain,192.168.249.74,32061.456693410873,0,14
0.6571035115905439,2473.906418323517,False,,,15,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_21-11-02,1659013862,34535.36311173439,207194,localhost.localdomain,192.168.249.74,34535.36311173439,0,15
0.4762451227909112,2471.117279291153,False,,,16,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_21-52-13,1659016333,37006.48039102554,207194,localhost.localdomain,192.168.249.74,37006.48039102554,0,16
0.42934741029760537,2458.784155368805,False,,,17,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_22-33-12,1659018792,39465.26454639435,207194,localhost.localdomain,192.168.249.74,39465.26454639435,0,17
0.49973223165786856,2467.955342531204,False,,,18,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_23-14-20,1659021260,41933.21988892555,207194,localhost.localdomain,192.168.249.74,41933.21988892555,0,18
0.6926784484737204,2456.2827734947205,False,,,19,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-28_23-55-16,1659023716,44389.50266242027,207194,localhost.localdomain,192.168.249.74,44389.50266242027,0,19
0.6267309310687782,2464.3698449134827,False,,,20,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-29_00-36-21,1659026181,46853.872507333755,207194,localhost.localdomain,192.168.249.74,46853.872507333755,0,20
0.8015454058603014,2446.622426509857,False,,,21,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-29_01-17-07,1659028627,49300.49493384361,207194,localhost.localdomain,192.168.249.74,49300.49493384361,0,21
0.7423303496289496,2449.3567202091217,False,,,22,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-29_01-57-57,1659031077,51749.851654052734,207194,localhost.localdomain,192.168.249.74,51749.851654052734,0,22
0.7007114987376636,2443.3763542175293,False,,,23,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-29_02-38-40,1659033520,54193.228008270264,207194,localhost.localdomain,192.168.249.74,54193.228008270264,0,23
0.6815851885854181,2439.037800550461,False,,,24,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-29_03-19-19,1659035959,56632.265808820724,207194,localhost.localdomain,192.168.249.74,56632.265808820724,0,24
0.7301660163721215,2465.941351890564,False,,,25,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-29_04-00-25,1659038425,59098.20716071129,207194,localhost.localdomain,192.168.249.74,59098.20716071129,0,25
0.6432560630403182,2468.001763820648,False,,,26,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-29_04-41-33,1659040893,61566.20892453194,207194,localhost.localdomain,192.168.249.74,61566.20892453194,0,26
0.7559482824573484,2458.6914319992065,False,,,27,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-29_05-22-32,1659043352,64024.90035653114,207194,localhost.localdomain,192.168.249.74,64024.90035653114,0,27
0.7568663453446561,2457.7000319957733,False,,,28,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-29_06-03-29,1659045809,66482.60038852692,207194,localhost.localdomain,192.168.249.74,66482.60038852692,0,28
0.8169229592227067,2439.0597207546234,False,,,29,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-29_06-44-08,1659048248,68921.66010928154,207194,localhost.localdomain,192.168.249.74,68921.66010928154,0,29
0.6346874760921123,2436.1552793979645,True,,,30,709ff172,c14377ee3b56440699cff1f6ec1c2ecb,2022-07-29_07-24-45,1659050685,71357.8153886795,207194,localhost.localdomain,192.168.249.74,71357.8153886795,0,30
