validation_loss,validation_0_f1,validation_1_f1,validation_2_f1,validation_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
0.4719654321670532,0.0,0.0,0.5019769668579102,0.3350929617881775,2916.6578862667084,True,,,1,b8fef184,7fbc309b92bd475b9abcf865788a3988,2022-06-27_20-14-14,1656332054,2916.6578862667084,18932,localhost.localdomain,192.168.249.74,2916.6578862667084,0,1
