validation_loss,validation_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
0.37510576844215393,0.742024302482605,2888.0951702594757,False,,,1,715f2a5e,05182560e1d94cae8551757e3b0d5c24,2022-06-14_02-58-25,1655146705,2888.0951702594757,68459,localhost.localdomain,192.168.249.74,2888.0951702594757,0,1
0.4540559947490692,0.5465534329414368,2828.6067311763763,False,,,2,715f2a5e,05182560e1d94cae8551757e3b0d5c24,2022-06-14_03-45-34,1655149534,5716.701901435852,68459,localhost.localdomain,192.168.249.74,5716.701901435852,0,2
0.41766056418418884,0.6414199471473694,2829.716473340988,False,,,3,715f2a5e,05182560e1d94cae8551757e3b0d5c24,2022-06-14_04-32-43,1655152363,8546.41837477684,68459,localhost.localdomain,192.168.249.74,8546.41837477684,0,3
0.39623650908470154,0.6763063073158264,2847.720462322235,True,,,4,715f2a5e,05182560e1d94cae8551757e3b0d5c24,2022-06-14_05-20-11,1655155211,11394.138837099075,68459,localhost.localdomain,192.168.249.74,11394.138837099075,0,4
