validation_loss,validation_0_acc,validation_1_acc,validation_2_acc,validation_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
0.40445634722709656,0.0,0.794829249382019,0.9621004462242126,0.5787621736526489,2808.1551945209503,False,,,1,cd4d7586,1ffa632c37f94f60b5d8bd7f3b3037cc,2022-06-16_22-05-20,1655388320,2808.1551945209503,44075,localhost.localdomain,192.168.249.74,2808.1551945209503,0,1
0.43299996852874756,0.0,0.49359583854675293,0.9484018087387085,0.47701016068458557,2778.4305341243744,False,,,2,cd4d7586,1ffa632c37f94f60b5d8bd7f3b3037cc,2022-06-16_22-51-38,1655391098,5586.585728645325,44075,localhost.localdomain,192.168.249.74,5586.585728645325,0,2
