validation_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore
tensor(0.1875),27.823471784591675,False,,,1,55f566c8,189c3f7777cc415491888d2bb71c532f,2022-06-12_10-36-09,1655001369,27.823471784591675,59971,localhost.localdomain,192.168.249.74,27.823471784591675,0,1
tensor(0.3351),3518.3198301792145,False,,,2,55f566c8,189c3f7777cc415491888d2bb71c532f,2022-06-12_11-34-47,1655004887,3546.143301963806,59971,localhost.localdomain,192.168.249.74,3546.143301963806,0,2
tensor(0.3351),3553.1837334632874,True,,,3,55f566c8,189c3f7777cc415491888d2bb71c532f,2022-06-12_12-34-01,1655008441,7099.3270354270935,59971,localhost.localdomain,192.168.249.74,7099.3270354270935,0,3
